query,full_float_best_row,full_float_best_score,binary_top1_row,binary_top1_full_score,top1_full_score_gap,top1_agrees,candidate_count,candidate_best_row,candidate_best_full_score,candidate_best_full_score_gap,candidates_agree,pool,binary_dimensions,query_id
537,633169,0.8183095455169678,633169,0.8183095455169678,0.0,True,100,633169,0.8183095455169678,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1082622
538,808971,0.9201374053955078,810395,0.8842616677284241,0.03587573766708374,False,100,808971,0.9201374053955078,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1098102
539,202306,0.8228879570960999,202306,0.8228880167007446,-5.960464477539063e-08,True,100,202306,0.8228880167007446,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,939744
540,797565,0.8167752623558044,797565,0.8167752623558044,0.0,True,100,797565,0.8167752623558044,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,31595
541,983015,0.7857242822647095,983015,0.7857242822647095,0.0,True,100,983015,0.7857242822647095,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,987791
542,979819,0.8028730750083923,507691,0.7809121012687683,0.021960973739624023,False,100,979819,0.8028730750083923,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1059970
543,204254,0.7299696803092957,204254,0.7299696803092957,0.0,True,100,204254,0.7299696803092957,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,129491
544,560835,0.6449877619743347,143916,0.6389926671981812,0.0059950947761535645,False,100,143916,0.6389926671981812,0.0059950947761535645,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1088758
545,253538,0.812179684638977,884622,0.8071250915527344,0.005054593086242676,False,100,253538,0.8121797442436218,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,129565
546,461235,0.8275062441825867,875878,0.8025394678115845,0.024966776371002197,False,100,461235,0.8275062441825867,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1047700
547,188589,0.6412123441696167,139384,0.6289552450180054,0.012257099151611328,False,100,486859,0.6312465667724609,0.009965777397155762,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,751778
548,418524,0.7941242456436157,418524,0.7941243052482605,-5.960464477539063e-08,True,100,418524,0.7941243052482605,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,91345
549,105277,0.8414317965507507,105277,0.8414317965507507,0.0,True,100,105277,0.8414317965507507,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1088734
550,817140,0.7545254230499268,817140,0.754525363445282,5.960464477539063e-08,True,100,817140,0.754525363445282,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,820027
551,435280,0.7929993867874146,41387,0.7920340299606323,0.0009653568267822266,False,100,435280,0.7929993867874146,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1070546
552,977950,0.7508814334869385,826997,0.7101302742958069,0.04075115919113159,False,100,977950,0.7508814334869385,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,425505
553,458244,0.826569139957428,135646,0.7500183582305908,0.07655078172683716,False,100,458244,0.8265690207481384,1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,577930
554,802045,0.8016259670257568,730821,0.7752926349639893,0.026333332061767578,False,100,802045,0.8016259670257568,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,992950
555,501848,0.8339427709579468,893950,0.8336436748504639,0.00029909610748291016,False,100,501848,0.8339427709579468,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,323555
556,789342,0.8377997279167175,881434,0.8146986961364746,0.02310103178024292,False,100,789342,0.8377997279167175,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,584500
557,340822,0.7755043506622314,177270,0.7237670421600342,0.051737308502197266,False,100,340822,0.775504469871521,-1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1087803
558,441909,0.7600414156913757,827836,0.7483153343200684,0.011726081371307373,False,100,441909,0.7600414156913757,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1052985
559,159301,0.8561908602714539,159301,0.8561908602714539,0.0,True,100,159301,0.8561908602714539,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1033718
560,122000,0.7821500301361084,927760,0.7594226002693176,0.02272742986679077,False,100,122000,0.7821500301361084,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,540456
561,298132,0.7951302528381348,298132,0.7951302528381348,0.0,True,100,298132,0.7951302528381348,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1101434
562,590589,0.7983925342559814,590589,0.7983924746513367,5.960464477539063e-08,True,100,590589,0.7983924746513367,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,794319
563,316956,0.7814674973487854,629909,0.7637279033660889,0.017739593982696533,False,100,316956,0.7814674377441406,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,957688
564,314696,0.7013697624206543,883781,0.5954465866088867,0.10592317581176758,False,100,314696,0.7013698220252991,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1088444
565,68927,0.8374934792518616,68927,0.8374934792518616,0.0,True,100,68927,0.8374934792518616,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,748321
566,994643,0.6880306601524353,994643,0.6880306005477905,5.960464477539063e-08,True,100,994643,0.6880306005477905,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1084602
567,578303,0.6396069526672363,582527,0.5973221063613892,0.04228484630584717,False,100,578303,0.6396069526672363,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,741274
568,410935,0.8466054201126099,410935,0.8466054201126099,0.0,True,100,410935,0.8466054201126099,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1094453
569,692205,0.8112068176269531,692205,0.8112068176269531,0.0,True,100,692205,0.8112068176269531,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,983499
570,143786,0.803142249584198,189160,0.7835754156112671,0.019566833972930908,False,100,143786,0.8031423091888428,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,984499
571,451091,0.8116250038146973,451091,0.8116250038146973,0.0,True,100,451091,0.8116250038146973,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1046475
572,328276,0.7988393306732178,328276,0.7988393306732178,0.0,True,100,328276,0.7988393306732178,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1091421
573,970875,0.7295099496841431,116308,0.723188042640686,0.006321907043457031,False,100,970875,0.7295100092887878,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,998609
574,760949,0.8849695324897766,760949,0.8849694728851318,5.960464477539063e-08,True,100,760949,0.8849694728851318,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,206819
575,169055,0.7223786115646362,175037,0.6619804501533508,0.0603981614112854,False,100,169055,0.7223786115646362,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1005888
576,1798,0.8393269777297974,550118,0.826587438583374,0.01273953914642334,False,100,1798,0.8393268585205078,1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1070867
577,456401,0.8016512989997864,446327,0.7828047871589661,0.018846511840820312,False,100,456401,0.8016513586044312,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1006987
578,462980,0.7204847931861877,232018,0.6348708868026733,0.0856139063835144,False,100,462980,0.7204847931861877,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,997713
579,371271,0.8731517791748047,371271,0.8731517791748047,0.0,True,100,371271,0.8731517791748047,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,184621
580,190419,0.7646533846855164,190419,0.7646533846855164,0.0,True,100,190419,0.7646533846855164,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,505541
581,220692,0.702789843082428,220692,0.702789843082428,0.0,True,100,220692,0.702789843082428,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,510858
582,609385,0.8480798006057739,609385,0.8480798006057739,0.0,True,100,609385,0.8480798006057739,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,161117
583,401019,0.8289936780929565,3853,0.8261563777923584,0.0028373003005981445,False,100,401019,0.8289936780929565,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,831560
584,54836,0.7077190279960632,106295,0.6601858735084534,0.04753315448760986,False,100,528710,0.6969141364097595,0.010804891586303711,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,94798
585,551372,0.9136286973953247,551372,0.9136286973953247,0.0,True,100,551372,0.9136286973953247,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,314907
586,719336,0.8160651922225952,719336,0.8160651922225952,0.0,True,100,719336,0.8160651922225952,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1099433
587,759935,0.91508948802948,759935,0.9150895476341248,-5.960464477539063e-08,True,100,759935,0.9150895476341248,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,146269
588,775637,0.8334351778030396,732110,0.8205604553222656,0.012874722480773926,False,100,775637,0.8334352970123291,-1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1024727
589,634649,0.7631543278694153,237592,0.720051646232605,0.0431026816368103,False,100,634649,0.7631542682647705,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,160339
590,899496,0.8454210162162781,303704,0.8021352291107178,0.0432857871055603,False,100,899496,0.8454210162162781,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,869759
591,847705,0.8072256445884705,847705,0.8072257041931152,-5.960464477539063e-08,True,100,847705,0.8072257041931152,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,15607
592,483424,0.8034802079200745,673934,0.7208175659179688,0.08266264200210571,False,100,483424,0.8034801483154297,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,512278
593,204932,0.8803306818008423,789546,0.87717604637146,0.0031546354293823242,False,100,204932,0.8803306221961975,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,930721
594,122265,0.7753820419311523,325901,0.6565998792648315,0.1187821626663208,False,100,122265,0.7753820419311523,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,25534
595,196078,0.9064671993255615,196078,0.9064673185348511,-1.1920928955078125e-07,True,100,196078,0.9064673185348511,-1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,85053
596,66466,0.7657617926597595,733694,0.7154585719108582,0.05030322074890137,False,100,66466,0.7657617926597595,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,945535
597,721531,0.8961039781570435,721531,0.8961039781570435,0.0,True,100,721531,0.8961039781570435,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,18101
598,755682,0.7676636576652527,755682,0.7676637172698975,-5.960464477539063e-08,True,100,755682,0.7676637172698975,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,632055
599,827542,0.8047997951507568,827542,0.8047998547554016,-5.960464477539063e-08,True,100,827542,0.8047998547554016,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1094145
600,543217,0.8793123960494995,543217,0.8793123960494995,0.0,True,100,543217,0.8793123960494995,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1024893
601,419103,0.8549243211746216,419103,0.8549243211746216,0.0,True,100,419103,0.8549243211746216,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1085348
602,244155,0.8793935775756836,244155,0.8793936371803284,-5.960464477539063e-08,True,100,244155,0.8793936371803284,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,696738
603,709380,0.8846323490142822,709380,0.8846323490142822,0.0,True,100,709380,0.8846323490142822,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1098111
604,164195,0.8107738494873047,677922,0.8023407459259033,0.008433103561401367,False,100,164195,0.8107738494873047,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,191792
605,730029,0.8154231309890747,14302,0.7912622690200806,0.02416086196899414,False,100,730029,0.8154231309890747,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1093561
606,378789,0.8914107084274292,378789,0.8914107084274292,0.0,True,100,378789,0.8914107084274292,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,526671
607,904192,0.8362433314323425,780975,0.8071272373199463,0.02911609411239624,False,100,904192,0.8362433314323425,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1098860
608,746795,0.7393012046813965,746795,0.7393012046813965,0.0,True,100,746795,0.7393012046813965,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1090513
609,352182,0.8527441024780273,352182,0.852743923664093,1.7881393432617188e-07,True,100,352182,0.852743923664093,1.7881393432617188e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,36388
610,609072,0.6673054695129395,933789,0.6251975297927856,0.04210793972015381,False,100,187527,0.6588207483291626,0.008484721183776855,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1100187
611,372191,0.7968515157699585,435624,0.768271267414093,0.02858024835586548,False,100,372191,0.7968515157699585,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,448035
612,622183,0.7226808071136475,833922,0.6614928841590881,0.061187922954559326,False,100,622183,0.7226808071136475,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1094027
613,646517,0.7860698103904724,646517,0.7860698699951172,-5.960464477539063e-08,True,100,646517,0.7860698699951172,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1047738
614,379105,0.9368746876716614,379105,0.9368747472763062,-5.960464477539063e-08,True,100,379105,0.9368747472763062,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,93308
615,567877,0.789172887802124,567877,0.789172887802124,0.0,True,100,567877,0.789172887802124,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1029003
616,783247,0.7918367385864258,969362,0.7836271524429321,0.008209586143493652,False,100,783247,0.7918367385864258,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1084905
617,738148,0.8237370252609253,738148,0.8237370252609253,0.0,True,100,738148,0.8237370252609253,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1089966
618,936581,0.7172386646270752,709349,0.6967192888259888,0.020519375801086426,False,100,709349,0.6967192888259888,0.020519375801086426,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1058165
619,326505,0.7678899765014648,241433,0.761612594127655,0.0062773823738098145,False,100,326505,0.7678899765014648,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1094536
620,164449,0.867327868938446,164449,0.867327868938446,0.0,True,100,164449,0.867327868938446,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1011021
621,508981,0.7795460224151611,508981,0.7795460224151611,0.0,True,100,508981,0.7795460224151611,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1099981
622,724589,0.8141944408416748,79935,0.809544563293457,0.0046498775482177734,False,100,724589,0.8141943216323853,1.1920928955078125e-07,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,537526
623,891885,0.7336694002151489,232894,0.6348447799682617,0.09882462024688721,False,100,891885,0.7336694002151489,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,657264
624,540310,0.874138593673706,540310,0.8741386532783508,-5.960464477539063e-08,True,100,540310,0.8741386532783508,-5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,887395
625,83507,0.8910890817642212,83507,0.8910890817642212,0.0,True,100,83507,0.8910890817642212,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,994338
626,828130,0.7902461290359497,828130,0.7902461290359497,0.0,True,100,828130,0.7902461290359497,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,476724
627,665302,0.8619754314422607,665302,0.8619754314422607,0.0,True,100,665302,0.8619754314422607,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,626701
628,200734,0.7478886246681213,233116,0.7020673155784607,0.045821309089660645,False,100,359262,0.7399998903274536,0.007888734340667725,False,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,406923
629,665841,0.8049309253692627,782442,0.7289777398109436,0.07595318555831909,False,100,665841,0.8049309253692627,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,406351
630,839116,0.870740532875061,839116,0.870740532875061,0.0,True,100,839116,0.870740532875061,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1063709
631,507572,0.7038678526878357,507572,0.7038678526878357,0.0,True,100,507572,0.7038678526878357,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1082893
632,235136,0.7612636089324951,235136,0.7612636089324951,0.0,True,100,235136,0.7612636089324951,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1074499
633,55614,0.8417834043502808,55614,0.8417834043502808,0.0,True,100,55614,0.8417834043502808,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,555458
634,477359,0.8445000648498535,310298,0.841960608959198,0.0025394558906555176,False,100,477359,0.8445000648498535,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,390813
635,430191,0.8449130058288574,863215,0.843896746635437,0.0010162591934204102,False,100,430191,0.8449129462242126,5.960464477539063e-08,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,1004199
636,99588,0.811072051525116,508367,0.7968942523002625,0.014177799224853516,False,100,99588,0.811072051525116,0.0,True,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256,256,239511
