query,depth,top_k,matched_rows,balanced_rows,reference_matches,neighbor_survival
776,8,10,234,3906.25,1,0.1
777,8,10,6353,3906.25,0,0.0
778,8,10,18470,3906.25,8,0.8
779,8,10,36208,3906.25,1,0.1
780,8,10,16570,3906.25,2,0.2
781,8,10,25946,3906.25,2,0.2
782,8,10,3397,3906.25,5,0.5
783,8,10,2139,3906.25,0,0.0
784,8,10,10178,3906.25,0,0.0
785,8,10,52957,3906.25,4,0.4
786,8,10,11062,3906.25,1,0.1
787,8,10,5445,3906.25,0,0.0
788,8,10,67756,3906.25,6,0.6
789,8,10,62670,3906.25,5,0.5
790,8,10,59860,3906.25,6,0.6
791,8,10,18470,3906.25,2,0.2
792,8,10,36208,3906.25,5,0.5
793,8,10,52957,3906.25,3,0.3
794,8,10,4327,3906.25,2,0.2
795,8,10,3645,3906.25,2,0.2
796,8,10,33927,3906.25,3,0.3
797,8,10,4544,3906.25,1,0.1
798,8,10,14197,3906.25,0,0.0
799,8,10,2153,3906.25,0,0.0
800,8,10,406,3906.25,0,0.0
801,8,10,52957,3906.25,2,0.2
802,8,10,16887,3906.25,0,0.0
803,8,10,9105,3906.25,4,0.4
804,8,10,55766,3906.25,1,0.1
805,8,10,11152,3906.25,0,0.0
806,8,10,59860,3906.25,5,0.5
807,8,10,4544,3906.25,0,0.0
808,8,10,11152,3906.25,2,0.2
809,8,10,14197,3906.25,4,0.4
810,8,10,59860,3906.25,10,1.0
811,8,10,11062,3906.25,5,0.5
812,8,10,36208,3906.25,4,0.4
813,8,10,67756,3906.25,5,0.5
814,8,10,12641,3906.25,4,0.4
815,8,10,19402,3906.25,0,0.0
816,8,10,4372,3906.25,0,0.0
817,8,10,33927,3906.25,1,0.1
818,8,10,8512,3906.25,0,0.0
819,8,10,22435,3906.25,3,0.3
820,8,10,5445,3906.25,0,0.0
821,8,10,67756,3906.25,3,0.3
822,8,10,83384,3906.25,5,0.5
823,8,10,2983,3906.25,0,0.0
824,8,10,14197,3906.25,3,0.3
825,8,10,33927,3906.25,1,0.1
826,8,10,14282,3906.25,0,0.0
827,8,10,52957,3906.25,2,0.2
828,8,10,36208,3906.25,3,0.3
829,8,10,2025,3906.25,0,0.0
830,8,10,67756,3906.25,2,0.2
831,8,10,5122,3906.25,0,0.0
832,8,10,406,3906.25,0,0.0
833,8,10,67756,3906.25,1,0.1
834,8,10,36208,3906.25,7,0.7
835,8,10,12641,3906.25,0,0.0
836,8,10,2153,3906.25,0,0.0
837,8,10,83384,3906.25,1,0.1
838,8,10,83384,3906.25,4,0.4
839,8,10,52957,3906.25,4,0.4
840,8,10,83384,3906.25,3,0.3
841,8,10,2363,3906.25,0,0.0
842,8,10,5886,3906.25,0,0.0
843,8,10,52957,3906.25,3,0.3
844,8,10,55766,3906.25,10,1.0
845,8,10,36208,3906.25,5,0.5
846,8,10,11062,3906.25,4,0.4
847,8,10,83384,3906.25,5,0.5
848,8,10,55766,3906.25,1,0.1
849,8,10,2153,3906.25,0,0.0
850,8,10,4328,3906.25,0,0.0
851,8,10,36208,3906.25,9,0.9
852,8,10,9191,3906.25,1,0.1
853,8,10,14282,3906.25,1,0.1
854,8,10,55766,3906.25,5,0.5
855,8,10,3516,3906.25,0,0.0
856,8,10,14197,3906.25,2,0.2
857,8,10,52957,3906.25,1,0.1
858,8,10,62670,3906.25,0,0.0
859,8,10,9146,3906.25,1,0.1
860,8,10,3645,3906.25,2,0.2
861,8,10,4979,3906.25,1,0.1
862,8,10,67756,3906.25,0,0.0
863,8,10,460,3906.25,0,0.0
864,8,10,5186,3906.25,1,0.1
865,8,10,67756,3906.25,4,0.4
866,8,10,12641,3906.25,0,0.0
867,8,10,4328,3906.25,1,0.1
868,8,10,62670,3906.25,5,0.5
869,8,10,55766,3906.25,6,0.6
870,8,10,52957,3906.25,3,0.3
871,8,10,59860,3906.25,2,0.2
872,8,10,630,3906.25,1,0.1
873,8,10,2363,3906.25,0,0.0
874,8,10,55766,3906.25,6,0.6
875,8,10,19402,3906.25,4,0.4
876,8,10,1653,3906.25,1,0.1
877,8,10,3873,3906.25,0,0.0
878,8,10,9191,3906.25,4,0.4
879,8,10,1625,3906.25,0,0.0
880,8,10,2153,3906.25,0,0.0
881,8,10,36208,3906.25,1,0.1
882,8,10,9146,3906.25,5,0.5
883,8,10,59860,3906.25,4,0.4
884,8,10,62670,3906.25,0,0.0
885,8,10,25946,3906.25,1,0.1
886,8,10,6353,3906.25,1,0.1
887,8,10,16570,3906.25,1,0.1
888,8,10,59860,3906.25,5,0.5
889,8,10,2153,3906.25,0,0.0
890,8,10,52957,3906.25,5,0.5
891,8,10,52957,3906.25,2,0.2
892,8,10,11896,3906.25,4,0.4
893,8,10,52957,3906.25,4,0.4
894,8,10,5445,3906.25,0,0.0
895,8,10,1438,3906.25,1,0.1
896,8,10,887,3906.25,0,0.0
897,8,10,36208,3906.25,1,0.1
898,8,10,25946,3906.25,1,0.1
899,8,10,25946,3906.25,1,0.1
900,8,10,11896,3906.25,0,0.0
901,8,10,11062,3906.25,1,0.1
902,8,10,22435,3906.25,0,0.0
903,8,10,36208,3906.25,0,0.0
904,8,10,59860,3906.25,0,0.0
905,8,10,36208,3906.25,3,0.3
906,8,10,4327,3906.25,0,0.0
907,8,10,5759,3906.25,3,0.3
908,8,10,52957,3906.25,4,0.4
909,8,10,10178,3906.25,0,0.0
910,8,10,8603,3906.25,0,0.0
911,8,10,2040,3906.25,1,0.1
912,8,10,83384,3906.25,2,0.2
913,8,10,8470,3906.25,0,0.0
914,8,10,25946,3906.25,0,0.0
915,8,10,36208,3906.25,8,0.8
916,8,10,18470,3906.25,3,0.3
917,8,10,52957,3906.25,5,0.5
918,8,10,730,3906.25,0,0.0
919,8,10,4114,3906.25,0,0.0
920,8,10,52957,3906.25,0,0.0
921,8,10,83384,3906.25,6,0.6
922,8,10,4328,3906.25,1,0.1
923,8,10,960,3906.25,0,0.0
924,8,10,59860,3906.25,3,0.3
925,8,10,36208,3906.25,1,0.1
926,8,10,62670,3906.25,1,0.1
927,8,10,14282,3906.25,2,0.2
928,8,10,67756,3906.25,9,0.9
929,8,10,52957,3906.25,2,0.2
930,8,10,4372,3906.25,1,0.1
931,8,10,18470,3906.25,0,0.0
932,8,10,14197,3906.25,0,0.0
933,8,10,55766,3906.25,3,0.3
934,8,10,8811,3906.25,1,0.1
935,8,10,9739,3906.25,1,0.1
936,8,10,5759,3906.25,1,0.1
937,8,10,5513,3906.25,2,0.2
938,8,10,59860,3906.25,4,0.4
939,8,10,1949,3906.25,1,0.1
940,8,10,8864,3906.25,0,0.0
941,8,10,8603,3906.25,0,0.0
942,8,10,9191,3906.25,0,0.0
943,8,10,67756,3906.25,3,0.3
944,8,10,59860,3906.25,3,0.3
945,8,10,8512,3906.25,1,0.1
946,8,10,15049,3906.25,0,0.0
947,8,10,2363,3906.25,0,0.0
948,8,10,11896,3906.25,0,0.0
949,8,10,4328,3906.25,2,0.2
950,8,10,8603,3906.25,5,0.5
951,8,10,36208,3906.25,0,0.0
952,8,10,55766,3906.25,2,0.2
953,8,10,62670,3906.25,3,0.3
954,8,10,14197,3906.25,2,0.2
955,8,10,67756,3906.25,9,0.9
956,8,10,67756,3906.25,3,0.3
957,8,10,14644,3906.25,1,0.1
958,8,10,5186,3906.25,0,0.0
959,8,10,3645,3906.25,1,0.1
960,8,10,1253,3906.25,0,0.0
961,8,10,59860,3906.25,2,0.2
962,8,10,62670,3906.25,2,0.2
963,8,10,1592,3906.25,0,0.0
964,8,10,33927,3906.25,0,0.0
965,8,10,62670,3906.25,0,0.0
966,8,10,5759,3906.25,1,0.1
967,8,10,59860,3906.25,2,0.2
968,8,10,9739,3906.25,0,0.0
969,8,10,3645,3906.25,0,0.0
970,8,10,5051,3906.25,2,0.2
971,8,10,4979,3906.25,1,0.1
972,8,10,14282,3906.25,2,0.2
973,8,10,5051,3906.25,2,0.2
974,8,10,5122,3906.25,1,0.1
975,8,10,625,3906.25,0,0.0
976,8,10,3444,3906.25,0,0.0
977,8,10,4309,3906.25,1,0.1
978,8,10,83384,3906.25,1,0.1
979,8,10,5445,3906.25,2,0.2
980,8,10,3426,3906.25,0,0.0
981,8,10,83384,3906.25,3,0.3
982,8,10,55766,3906.25,0,0.0
983,8,10,55766,3906.25,1,0.1
984,8,10,5096,3906.25,0,0.0
985,8,10,14282,3906.25,3,0.3
986,8,10,3444,3906.25,0,0.0
987,8,10,16570,3906.25,1,0.1
988,8,10,36208,3906.25,3,0.3
989,8,10,5513,3906.25,5,0.5
990,8,10,59860,3906.25,4,0.4
991,8,10,1661,3906.25,5,0.5
992,8,10,83384,3906.25,2,0.2
993,8,10,909,3906.25,6,0.6
994,8,10,2918,3906.25,0,0.0
995,8,10,33927,3906.25,0,0.0
996,8,10,59860,3906.25,2,0.2
997,8,10,4089,3906.25,0,0.0
998,8,10,9191,3906.25,1,0.1
999,8,10,55766,3906.25,4,0.4
0,8,100,2307,3906.25,0,0.0
1,8,100,5186,3906.25,19,0.19
2,8,100,10178,3906.25,7,0.07
3,8,100,516,3906.25,9,0.09
4,8,100,83384,3906.25,17,0.17
5,8,100,62670,3906.25,21,0.21
6,8,100,5513,3906.25,30,0.3
7,8,100,14644,3906.25,11,0.11
8,8,100,52957,3906.25,15,0.15
9,8,100,4327,3906.25,4,0.04
10,8,100,19402,3906.25,5,0.05
11,8,100,2139,3906.25,0,0.0
12,8,100,55766,3906.25,23,0.23
13,8,100,2363,3906.25,2,0.02
14,8,100,22435,3906.25,2,0.02
15,8,100,3026,3906.25,2,0.02
16,8,100,15049,3906.25,1,0.01
17,8,100,67756,3906.25,30,0.3
18,8,100,52957,3906.25,26,0.26
19,8,100,3873,3906.25,5,0.05
20,8,100,62670,3906.25,19,0.19
21,8,100,62670,3906.25,7,0.07
22,8,100,1653,3906.25,2,0.02
23,8,100,5886,3906.25,4,0.04
24,8,100,2363,3906.25,5,0.05
25,8,100,55766,3906.25,25,0.25
26,8,100,22435,3906.25,19,0.19
27,8,100,83384,3906.25,25,0.25
28,8,100,11896,3906.25,14,0.14
29,8,100,67756,3906.25,30,0.3
30,8,100,2307,3906.25,1,0.01
31,8,100,36208,3906.25,15,0.15
32,8,100,4372,3906.25,7,0.07
33,8,100,22435,3906.25,7,0.07
34,8,100,15092,3906.25,23,0.23
35,8,100,52957,3906.25,50,0.5
36,8,100,19832,3906.25,2,0.02
37,8,100,83384,3906.25,33,0.33
38,8,100,55766,3906.25,33,0.33
39,8,100,18470,3906.25,10,0.1
40,8,100,59860,3906.25,18,0.18
41,8,100,59860,3906.25,13,0.13
42,8,100,15049,3906.25,9,0.09
43,8,100,83384,3906.25,70,0.7
44,8,100,909,3906.25,35,0.35
45,8,100,15049,3906.25,2,0.02
46,8,100,3873,3906.25,3,0.03
47,8,100,14197,3906.25,10,0.1
48,8,100,33927,3906.25,20,0.2
49,8,100,5886,3906.25,6,0.06
50,8,100,5513,3906.25,7,0.07
51,8,100,52957,3906.25,41,0.41
52,8,100,33927,3906.25,13,0.13
53,8,100,62670,3906.25,19,0.19
54,8,100,83384,3906.25,52,0.52
55,8,100,6353,3906.25,3,0.03
56,8,100,62670,3906.25,25,0.25
57,8,100,246,3906.25,0,0.0
58,8,100,5886,3906.25,0,0.0
59,8,100,62670,3906.25,16,0.16
60,8,100,5122,3906.25,32,0.32
61,8,100,62670,3906.25,11,0.11
62,8,100,55766,3906.25,15,0.15
63,8,100,52957,3906.25,28,0.28
64,8,100,55766,3906.25,35,0.35
65,8,100,52957,3906.25,24,0.24
66,8,100,9739,3906.25,2,0.02
67,8,100,3397,3906.25,11,0.11
68,8,100,14644,3906.25,2,0.02
69,8,100,3444,3906.25,3,0.03
70,8,100,5228,3906.25,0,0.0
71,8,100,12641,3906.25,10,0.1
72,8,100,11062,3906.25,5,0.05
73,8,100,25946,3906.25,21,0.21
74,8,100,62670,3906.25,24,0.24
75,8,100,62670,3906.25,1,0.01
76,8,100,59860,3906.25,41,0.41
77,8,100,246,3906.25,0,0.0
78,8,100,12641,3906.25,4,0.04
79,8,100,16887,3906.25,5,0.05
80,8,100,14644,3906.25,2,0.02
81,8,100,8603,3906.25,13,0.13
82,8,100,83384,3906.25,34,0.34
83,8,100,9105,3906.25,5,0.05
84,8,100,67756,3906.25,62,0.62
85,8,100,14282,3906.25,16,0.16
86,8,100,36208,3906.25,11,0.11
87,8,100,36208,3906.25,21,0.21
88,8,100,1145,3906.25,6,0.06
89,8,100,36208,3906.25,20,0.2
90,8,100,67756,3906.25,25,0.25
91,8,100,15092,3906.25,3,0.03
92,8,100,8864,3906.25,2,0.02
93,8,100,83384,3906.25,25,0.25
94,8,100,83384,3906.25,23,0.23
95,8,100,4114,3906.25,2,0.02
96,8,100,11896,3906.25,0,0.0
97,8,100,5759,3906.25,11,0.11
98,8,100,8811,3906.25,11,0.11
99,8,100,2363,3906.25,7,0.07
100,8,100,12641,3906.25,5,0.05
101,8,100,2983,3906.25,2,0.02
102,8,100,11896,3906.25,17,0.17
103,8,100,11152,3906.25,4,0.04
104,8,100,14282,3906.25,10,0.1
105,8,100,4372,3906.25,22,0.22
106,8,100,55766,3906.25,38,0.38
107,8,100,55766,3906.25,21,0.21
108,8,100,447,3906.25,4,0.04
109,8,100,11152,3906.25,15,0.15
110,8,100,33927,3906.25,1,0.01
111,8,100,83384,3906.25,28,0.28
112,8,100,3426,3906.25,3,0.03
113,8,100,36208,3906.25,38,0.38
114,8,100,4979,3906.25,7,0.07
115,8,100,5886,3906.25,18,0.18
116,8,100,22435,3906.25,6,0.06
117,8,100,36208,3906.25,7,0.07
118,8,100,8864,3906.25,3,0.03
119,8,100,460,3906.25,7,0.07
120,8,100,3645,3906.25,12,0.12
121,8,100,16887,3906.25,9,0.09
122,8,100,14197,3906.25,8,0.08
123,8,100,11896,3906.25,11,0.11
124,8,100,59860,3906.25,19,0.19
125,8,100,36208,3906.25,40,0.4
126,8,100,554,3906.25,2,0.02
127,8,100,5513,3906.25,10,0.1
128,8,100,9191,3906.25,1,0.01
129,8,100,14644,3906.25,2,0.02
130,8,100,14644,3906.25,2,0.02
131,8,100,14197,3906.25,35,0.35
132,8,100,62670,3906.25,21,0.21
133,8,100,775,3906.25,2,0.02
134,8,100,730,3906.25,1,0.01
135,8,100,2025,3906.25,1,0.01
136,8,100,18470,3906.25,15,0.15
137,8,100,4372,3906.25,2,0.02
138,8,100,11062,3906.25,2,0.02
139,8,100,55766,3906.25,18,0.18
140,8,100,14282,3906.25,7,0.07
141,8,100,62670,3906.25,33,0.33
142,8,100,16887,3906.25,11,0.11
143,8,100,52957,3906.25,27,0.27
144,8,100,55766,3906.25,15,0.15
145,8,100,8864,3906.25,0,0.0
146,8,100,59860,3906.25,30,0.3
147,8,100,8211,3906.25,6,0.06
148,8,100,59860,3906.25,9,0.09
149,8,100,11896,3906.25,5,0.05
150,8,100,14282,3906.25,20,0.2
151,8,100,5445,3906.25,5,0.05
152,8,100,25946,3906.25,7,0.07
153,8,100,59860,3906.25,26,0.26
154,8,100,14282,3906.25,17,0.17
155,8,100,16887,3906.25,34,0.34
156,8,100,11062,3906.25,3,0.03
157,8,100,52957,3906.25,19,0.19
158,8,100,10178,3906.25,20,0.2
159,8,100,1438,3906.25,0,0.0
160,8,100,460,3906.25,1,0.01
161,8,100,67756,3906.25,17,0.17
162,8,100,62670,3906.25,14,0.14
163,8,100,14282,3906.25,3,0.03
164,8,100,1145,3906.25,0,0.0
165,8,100,59860,3906.25,36,0.36
166,8,100,6353,3906.25,1,0.01
167,8,100,12641,3906.25,12,0.12
168,8,100,14644,3906.25,2,0.02
169,8,100,1525,3906.25,6,0.06
170,8,100,2918,3906.25,6,0.06
171,8,100,36208,3906.25,10,0.1
172,8,100,36208,3906.25,21,0.21
173,8,100,67756,3906.25,27,0.27
174,8,100,9146,3906.25,5,0.05
175,8,100,15049,3906.25,20,0.2
176,8,100,8603,3906.25,21,0.21
177,8,100,83384,3906.25,27,0.27
178,8,100,52957,3906.25,27,0.27
179,8,100,8864,3906.25,1,0.01
180,8,100,14197,3906.25,7,0.07
181,8,100,1597,3906.25,1,0.01
182,8,100,4328,3906.25,7,0.07
183,8,100,3026,3906.25,3,0.03
184,8,100,52957,3906.25,55,0.55
185,8,100,14282,3906.25,8,0.08
186,8,100,22435,3906.25,28,0.28
187,8,100,15049,3906.25,5,0.05
188,8,100,62670,3906.25,29,0.29
189,8,100,36208,3906.25,44,0.44
190,8,100,8470,3906.25,2,0.02
191,8,100,2918,3906.25,2,0.02
192,8,100,67756,3906.25,2,0.02
193,8,100,55766,3906.25,19,0.19
194,8,100,12641,3906.25,5,0.05
195,8,100,62670,3906.25,13,0.13
196,8,100,83384,3906.25,67,0.67
197,8,100,83384,3906.25,20,0.2
198,8,100,55766,3906.25,31,0.31
199,8,100,52957,3906.25,23,0.23
200,8,100,4089,3906.25,3,0.03
201,8,100,22435,3906.25,7,0.07
202,8,100,52957,3906.25,6,0.06
203,8,100,14282,3906.25,3,0.03
204,8,100,59860,3906.25,35,0.35
205,8,100,2918,3906.25,2,0.02
206,8,100,10178,3906.25,3,0.03
207,8,100,55766,3906.25,9,0.09
208,8,100,9105,3906.25,5,0.05
209,8,100,19832,3906.25,6,0.06
210,8,100,4372,3906.25,4,0.04
211,8,100,5886,3906.25,1,0.01
212,8,100,55766,3906.25,3,0.03
213,8,100,67756,3906.25,4,0.04
214,8,100,11062,3906.25,4,0.04
215,8,100,2025,3906.25,0,0.0
216,8,100,3516,3906.25,7,0.07
217,8,100,59860,3906.25,30,0.3
218,8,100,67756,3906.25,50,0.5
219,8,100,59860,3906.25,47,0.47
220,8,100,83384,3906.25,20,0.2
221,8,100,15092,3906.25,2,0.02
222,8,100,83384,3906.25,57,0.57
223,8,100,36208,3906.25,32,0.32
224,8,100,11152,3906.25,1,0.01
225,8,100,2139,3906.25,2,0.02
226,8,100,62670,3906.25,18,0.18
227,8,100,83384,3906.25,10,0.1
228,8,100,83384,3906.25,11,0.11
229,8,100,52957,3906.25,11,0.11
230,8,100,3026,3906.25,4,0.04
231,8,100,36208,3906.25,76,0.76
232,8,100,1438,3906.25,3,0.03
233,8,100,3645,3906.25,13,0.13
234,8,100,15092,3906.25,1,0.01
235,8,100,67756,3906.25,17,0.17
236,8,100,52957,3906.25,23,0.23
237,8,100,14644,3906.25,4,0.04
238,8,100,8512,3906.25,13,0.13
239,8,100,9191,3906.25,4,0.04
240,8,100,8603,3906.25,10,0.1
241,8,100,36208,3906.25,21,0.21
242,8,100,14197,3906.25,3,0.03
243,8,100,52957,3906.25,62,0.62
244,8,100,55766,3906.25,2,0.02
245,8,100,59860,3906.25,32,0.32
246,8,100,9146,3906.25,5,0.05
247,8,100,14197,3906.25,54,0.54
248,8,100,680,3906.25,1,0.01
249,8,100,55766,3906.25,31,0.31
250,8,100,52957,3906.25,3,0.03
251,8,100,11062,3906.25,11,0.11
252,8,100,83384,3906.25,62,0.62
253,8,100,14644,3906.25,2,0.02
254,8,100,2363,3906.25,1,0.01
255,8,100,9146,3906.25,8,0.08
256,8,100,1740,3906.25,0,0.0
257,8,100,9191,3906.25,30,0.3
258,8,100,15049,3906.25,6,0.06
259,8,100,83384,3906.25,28,0.28
260,8,100,4328,3906.25,0,0.0
261,8,100,33927,3906.25,13,0.13
262,8,100,19832,3906.25,10,0.1
263,8,100,1145,3906.25,0,0.0
264,8,100,67756,3906.25,14,0.14
265,8,100,1597,3906.25,20,0.2
266,8,100,8512,3906.25,5,0.05
267,8,100,12641,3906.25,6,0.06
268,8,100,11896,3906.25,2,0.02
269,8,100,10178,3906.25,9,0.09
270,8,100,55766,3906.25,17,0.17
271,8,100,5051,3906.25,2,0.02
272,8,100,22435,3906.25,12,0.12
273,8,100,2983,3906.25,3,0.03
274,8,100,16570,3906.25,0,0.0
275,8,100,55766,3906.25,21,0.21
276,8,100,11062,3906.25,2,0.02
277,8,100,19832,3906.25,8,0.08
278,8,100,5445,3906.25,9,0.09
279,8,100,14197,3906.25,10,0.1
280,8,100,15092,3906.25,21,0.21
281,8,100,8603,3906.25,3,0.03
282,8,100,83384,3906.25,52,0.52
283,8,100,8603,3906.25,12,0.12
284,8,100,10178,3906.25,11,0.11
285,8,100,19402,3906.25,10,0.1
286,8,100,2040,3906.25,7,0.07
287,8,100,19402,3906.25,14,0.14
288,8,100,83384,3906.25,33,0.33
289,8,100,16887,3906.25,5,0.05
290,8,100,12641,3906.25,4,0.04
291,8,100,2307,3906.25,2,0.02
292,8,100,19402,3906.25,3,0.03
293,8,100,246,3906.25,3,0.03
294,8,100,8603,3906.25,5,0.05
295,8,100,4309,3906.25,1,0.01
296,8,100,15049,3906.25,7,0.07
297,8,100,1653,3906.25,8,0.08
298,8,100,36208,3906.25,0,0.0
299,8,100,4309,3906.25,32,0.32
300,8,100,19832,3906.25,16,0.16
301,8,100,16570,3906.25,33,0.33
302,8,100,6353,3906.25,3,0.03
303,8,100,5759,3906.25,7,0.07
304,8,100,5228,3906.25,4,0.04
305,8,100,62670,3906.25,51,0.51
306,8,100,3516,3906.25,6,0.06
307,8,100,3397,3906.25,4,0.04
308,8,100,18470,3906.25,9,0.09
309,8,100,55766,3906.25,39,0.39
310,8,100,19832,3906.25,8,0.08
311,8,100,775,3906.25,2,0.02
312,8,100,67756,3906.25,36,0.36
313,8,100,9191,3906.25,0,0.0
314,8,100,4327,3906.25,4,0.04
315,8,100,9191,3906.25,12,0.12
316,8,100,25946,3906.25,42,0.42
317,8,100,4309,3906.25,1,0.01
318,8,100,83384,3906.25,54,0.54
319,8,100,1525,3906.25,0,0.0
320,8,100,4327,3906.25,6,0.06
321,8,100,3397,3906.25,11,0.11
322,8,100,4114,3906.25,5,0.05
323,8,100,11152,3906.25,11,0.11
324,8,100,52957,3906.25,13,0.13
325,8,100,19832,3906.25,9,0.09
326,8,100,5445,3906.25,4,0.04
327,8,100,19832,3906.25,11,0.11
328,8,100,52957,3906.25,18,0.18
329,8,100,1653,3906.25,1,0.01
330,8,100,83384,3906.25,65,0.65
331,8,100,16570,3906.25,2,0.02
332,8,100,67756,3906.25,2,0.02
333,8,100,12641,3906.25,4,0.04
334,8,100,33927,3906.25,11,0.11
335,8,100,5445,3906.25,2,0.02
336,8,100,5759,3906.25,2,0.02
337,8,100,8470,3906.25,21,0.21
338,8,100,19832,3906.25,11,0.11
339,8,100,33927,3906.25,16,0.16
340,8,100,5051,3906.25,5,0.05
341,8,100,67756,3906.25,7,0.07
342,8,100,19402,3906.25,23,0.23
343,8,100,67756,3906.25,41,0.41
344,8,100,33927,3906.25,23,0.23
345,8,100,33927,3906.25,15,0.15
346,8,100,52957,3906.25,14,0.14
347,8,100,52957,3906.25,14,0.14
348,8,100,33927,3906.25,4,0.04
349,8,100,83384,3906.25,32,0.32
350,8,100,2235,3906.25,3,0.03
351,8,100,859,3906.25,5,0.05
352,8,100,4328,3906.25,13,0.13
353,8,100,19402,3906.25,8,0.08
354,8,100,52957,3906.25,15,0.15
355,8,100,11062,3906.25,15,0.15
356,8,100,83384,3906.25,55,0.55
357,8,100,14644,3906.25,6,0.06
358,8,100,5186,3906.25,16,0.16
359,8,100,55766,3906.25,33,0.33
360,8,100,19832,3906.25,3,0.03
361,8,100,8864,3906.25,13,0.13
362,8,100,630,3906.25,0,0.0
363,8,100,83384,3906.25,21,0.21
364,8,100,33927,3906.25,11,0.11
365,8,100,787,3906.25,1,0.01
366,8,100,67756,3906.25,25,0.25
367,8,100,25946,3906.25,22,0.22
368,8,100,4327,3906.25,6,0.06
369,8,100,859,3906.25,2,0.02
370,8,100,909,3906.25,7,0.07
371,8,100,2139,3906.25,2,0.02
372,8,100,9105,3906.25,2,0.02
373,8,100,4372,3906.25,1,0.01
374,8,100,9191,3906.25,11,0.11
375,8,100,5513,3906.25,3,0.03
376,8,100,62670,3906.25,16,0.16
377,8,100,8864,3906.25,32,0.32
378,8,100,8811,3906.25,6,0.06
379,8,100,8603,3906.25,0,0.0
380,8,100,14644,3906.25,3,0.03
381,8,100,3426,3906.25,2,0.02
382,8,100,15049,3906.25,9,0.09
383,8,100,59860,3906.25,29,0.29
384,8,100,11896,3906.25,5,0.05
385,8,100,14197,3906.25,8,0.08
386,8,100,55766,3906.25,6,0.06
387,8,100,2153,3906.25,1,0.01
388,8,100,651,3906.25,0,0.0
389,8,100,55766,3906.25,25,0.25
390,8,100,83384,3906.25,15,0.15
391,8,100,55766,3906.25,19,0.19
392,8,100,3645,3906.25,4,0.04
393,8,100,52957,3906.25,6,0.06
394,8,100,8603,3906.25,14,0.14
395,8,100,67756,3906.25,18,0.18
396,8,100,1653,3906.25,3,0.03
397,8,100,33927,3906.25,12,0.12
398,8,100,62670,3906.25,48,0.48
399,8,100,1597,3906.25,10,0.1
400,8,100,1008,3906.25,1,0.01
401,8,100,52957,3906.25,5,0.05
402,8,100,55766,3906.25,22,0.22
403,8,100,22435,3906.25,2,0.02
404,8,100,14644,3906.25,0,0.0
405,8,100,52957,3906.25,37,0.37
406,8,100,15092,3906.25,19,0.19
407,8,100,36208,3906.25,24,0.24
408,8,100,83384,3906.25,18,0.18
409,8,100,67756,3906.25,47,0.47
410,8,100,12641,3906.25,0,0.0
411,8,100,166,3906.25,0,0.0
412,8,100,730,3906.25,0,0.0
413,8,100,8512,3906.25,5,0.05
414,8,100,11062,3906.25,1,0.01
415,8,100,52957,3906.25,24,0.24
416,8,100,36208,3906.25,20,0.2
417,8,100,19832,3906.25,19,0.19
418,8,100,2179,3906.25,0,0.0
419,8,100,67756,3906.25,30,0.3
420,8,100,2363,3906.25,3,0.03
421,8,100,3397,3906.25,1,0.01
422,8,100,14197,3906.25,15,0.15
423,8,100,25946,3906.25,29,0.29
424,8,100,14644,3906.25,6,0.06
425,8,100,3516,3906.25,3,0.03
426,8,100,11062,3906.25,18,0.18
427,8,100,10178,3906.25,5,0.05
428,8,100,9739,3906.25,21,0.21
429,8,100,16887,3906.25,27,0.27
430,8,100,36208,3906.25,27,0.27
431,8,100,11062,3906.25,35,0.35
432,8,100,22435,3906.25,30,0.3
433,8,100,1096,3906.25,1,0.01
434,8,100,55766,3906.25,29,0.29
435,8,100,25946,3906.25,31,0.31
436,8,100,960,3906.25,1,0.01
437,8,100,6353,3906.25,1,0.01
438,8,100,18470,3906.25,2,0.02
439,8,100,83384,3906.25,45,0.45
440,8,100,36208,3906.25,26,0.26
441,8,100,55766,3906.25,13,0.13
442,8,100,5122,3906.25,19,0.19
443,8,100,6353,3906.25,7,0.07
444,8,100,19402,3906.25,27,0.27
445,8,100,83384,3906.25,20,0.2
446,8,100,83384,3906.25,6,0.06
447,8,100,52957,3906.25,26,0.26
448,8,100,19832,3906.25,8,0.08
449,8,100,5122,3906.25,3,0.03
450,8,100,12641,3906.25,5,0.05
451,8,100,19832,3906.25,12,0.12
452,8,100,9191,3906.25,3,0.03
453,8,100,5759,3906.25,2,0.02
454,8,100,18470,3906.25,20,0.2
455,8,100,2235,3906.25,0,0.0
456,8,100,8864,3906.25,11,0.11
457,8,100,36208,3906.25,43,0.43
458,8,100,4327,3906.25,1,0.01
459,8,100,59860,3906.25,20,0.2
460,8,100,11896,3906.25,5,0.05
461,8,100,2918,3906.25,3,0.03
462,8,100,8811,3906.25,8,0.08
463,8,100,15049,3906.25,20,0.2
464,8,100,36208,3906.25,35,0.35
465,8,100,18470,3906.25,11,0.11
466,8,100,55766,3906.25,44,0.44
467,8,100,1253,3906.25,1,0.01
468,8,100,9146,3906.25,3,0.03
469,8,100,15092,3906.25,3,0.03
470,8,100,2307,3906.25,4,0.04
471,8,100,62670,3906.25,32,0.32
472,8,100,5759,3906.25,6,0.06
473,8,100,2918,3906.25,3,0.03
474,8,100,62670,3906.25,26,0.26
